rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
70,MED:25332252,25332252,,10.1200/jco.2014.55.6894,direct,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,"Prediction of late distant recurrence after 5 years of endocrine treatment: a combined analysis of patients from the Austrian breast and colorectal cancer study group 8 and arimidex, tamoxifen alone or in combination randomized trials using the PAM50 risk of recurrence score.","The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|outcome_or_treatment_in_title,false
71,MED:25479803,25479803,PMC4301705,10.1093/jnci/dju386,direct,unclear,low,,false,Making breast cancer molecular subtypes robust?,No abstract is available; founder title-level adjudication is required.,strong_method_in_title|strong_method_in_record|classifier_method,false
72,MED:25921910,25921910,PMC4554253,10.1093/jnci/djv087,direct,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,"Breastfeeding, PAM50 tumor subtype, and breast cancer prognosis and survival.","The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
73,MED:26823864,26823864,PMC4713650,,direct,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Changes in intrinsic subtype of breast cancer during tumor progression in the same patient.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_title|domain_in_record|classifier_method,false
74,MED:24347518,24347518,,10.1093/annonc/mdt494,direct,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Predicting distant recurrence in receptor-positive breast cancer patients with limited clinicopathological risk: using the PAM50 Risk of Recurrence score in 1478 postmenopausal patients of the ABCSG-8 trial treated with adjuvant endocrine therapy alone.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|classifier_method|outcome_or_treatment_in_title,false
75,MED:24957550,24957550,,10.3109/0284186x.2014.925580,direct,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Relationship between the prognostic and predictive value of the intrinsic subtypes and a validated gene profile predictive of loco-regional control and benefit from post-mastectomy radiotherapy in patients with high-risk breast cancer.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
76,MED:22262870,22262870,PMC3283537,10.1093/jnci/djr545,direct,unclear,moderate,,true,A three-gene model to robustly identify breast cancer molecular subtypes.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_title|strong_method_in_record|classifier_method,false
77,MED:22711706,22711706,PMC3743663,10.1158/1078-0432.ccr-12-0286,direct,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,A 50-gene intrinsic subtype classifier for prognosis and prediction of benefit from adjuvant tamoxifen.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
78,MED:21421860,21421860,PMC3079850,10.1093/jnci/djr071,direct,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Microarray-based class discovery for molecular classification of breast cancer: analysis of interobserver agreement.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method,false
79,MED:20688274,20688274,,10.1016/s1470-2045(10)70176-5,direct,unclear,low,,false,Clinical implementation of the intrinsic subtypes of breast cancer.,No abstract is available; founder title-level adjudication is required.,domain_in_title|domain_in_record|classifier_method,false
80,MED:17525107,17525107,,10.1373/clinchem.2006.083725,direct,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Agreement in breast cancer classification between microarray and quantitative reverse transcription PCR from fresh-frozen and formalin-fixed, paraffin-embedded tissues.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method,false
81,MED:42032869,42032869,PMC13109054,10.1093/bib/bbag189,supporting,unclear,moderate,,true,miRBiT: a rules-based single-sample serum miRNA classifier for pan-cancer detection with multi-cohort validation.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method,false
82,MED:42228366,42228366,,10.1001/jamanetworkopen.2026.16375,supporting,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Statin Use and Survival in Early Breast Cancer According to Different Intrinsic Subtypes.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|classifier_method|outcome_or_treatment_in_title,false
83,MED:42333999,42333999,PMC13288154,10.1002/2056-4538.70101,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Oestrogen receptor phosphorylation profiles and in silico PAM50 subtyping reflect sexual dimorphism in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_title|domain_in_record|classifier_method,false
84,PPR:PPR1259744,,,10.64898/2026.06.23.26355479,supporting,include,high,,true,Bridging and analytical validation of the Prosigna  <sup>®</sup>  Breast Risk of Recurrence Test as a whole-transcriptome NGS lab developed test,"The title directly joins the locked classifier domain to a reliability, assay, preprocessing, uncertainty, or transport method.",domain_in_title|domain_in_record|strong_method_in_title|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
85,MED:39779447,39779447,,10.1016/j.ejca.2024.115219,supporting,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Efficacy outcomes of CDK4/6 inhibitors in combination with endocrine therapy treatment in hormone receptor-positive/HER2-negative advanced breast cancer according to PAM50 intrinsic subtype: Primary results of SOLTI-1801 CDK-PREDICT study.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|classifier_method|outcome_or_treatment_in_title,false
86,MED:40064871,40064871,PMC11894038,10.1038/s41523-025-00738-7,supporting,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Prosigna Risk of Recurrence score and intrinsic subtypes are associated with adjuvant anthracycline chemotherapy benefit in high-risk breast cancer.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
87,MED:40348620,40348620,,10.1016/j.clbc.2025.04.011,supporting,unclear,moderate,,true,Cost-effectiveness of Prosigna for Adjuvant Treatment Decisions in Early Breast Cancer: Healthcare Sector and Societal Perspectives.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method,false
88,PPR:PPR1020341,,,10.1101/2025.05.11.653361,supporting,unclear,moderate,,true,Beyond PAM50: Unsupervised Discovery of Anomalous Subgroups in Breast Cancer,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_title|domain_in_record|strong_method_in_record|classifier_method,false
89,MED:37676829,37676829,PMC10777675,10.1093/jnci/djad179,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Metastatic site patterns by intrinsic subtype and HER2DX in early HER2-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_title|domain_in_record|classifier_method,false
90,MED:38509243,38509243,PMC10954762,10.1038/s41598-024-57365-8,supporting,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Caveolin-1 gene expression provides additional prognostic information combined with PAM50 risk of recurrence (ROR) score in breast cancer.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|classifier_method|outcome_or_treatment_in_title,false
91,MED:39013134,39013134,PMC11555617,10.1200/po.24.00137,supporting,exclude,high,no_relevant_discordance_stability_or_classifier_method,true,Differences in 21-Gene and PAM50 Recurrence Scores in Younger and Black Women With Breast Cancer.,"The record uses a relevant subtype or assay for prognosis, treatment, or outcome association without a qualifying reliability-method focus.",domain_in_title|domain_in_record|outcome_or_treatment_in_title,false
