rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
76,MED:16271137,16271137,PMC1312314,10.1186/1471-2105-6-265,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Cross-platform analysis of cancer microarray data improves gene expression based classification of phenotypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method,false
77,MED:15328190,15328190,,10.1158/1078-0432.ccr-04-0085,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Conservation of breast cancer molecular subtypes and transcriptional patterns of tumor progression across distinct ethnic populations.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
78,MED:42071303,42071303,,10.1021/acs.analchem.6c01610,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Dichromatically Encoded DNA Nanodevice for High-Resolution Molecular Subtyping of Triple-Negative Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
79,MED:39619759,39619759,PMC11607120,10.22088/cjim.16.1.141,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comparison of disease free survival in breast cancer molecular subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
80,MED:40002579,40002579,PMC11854707,10.3390/diagnostics15040428,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Radiomic Analysis of Magnetic Resonance Imaging for Breast Cancer with <i>TP53</i> Mutation: A Single Center Study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record,false
81,MED:40352186,40352186,PMC12059957,10.52225/narra.v5i1.1364,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DNA methylation profiles for breast cancer subtype classifications: A translational study from microarray to methylation-specific PCR (MSP).,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
82,MED:38535080,38535080,PMC10969738,10.3390/diagnostics14060660,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Differences in Histological Subtypes of Invasive Lobular Breast Carcinoma According to Immunohistochemical Molecular Classification.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
83,MED:36136295,36136295,,10.5858/arpa.2022-0070-ra,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular Classification of Breast Cancer: Relevance and Challenges.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
84,MED:36594836,36594836,PMC10068887,10.1148/radiol.220984,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Differences in Molecular Subtype Reference Standards Impact AI-based Breast Cancer Classification with Dynamic Contrast-enhanced MRI.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
85,MED:37434799,37434799,PMC10331035,10.15430/jcp.2023.28.2.64,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Immunohistochemistry versus PCR Technology for Molecular Subtyping of Breast Cancer: Multicentered Expereinces from Addis Ababa, Ethiopia.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
86,MED:37748212,37748212,,10.1016/j.prp.2023.154819,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast cancer molecular subtype and relationship with clinicopathological profiles among Vietnamese women: A retrospective study.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
87,MED:34990895,34990895,PMC8741424,10.1016/j.ebiom.2021.103801,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Development and validation of the new HER2DX assay for predicting pathological response and survival outcome in early-stage HER2-positive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
88,MED:35267458,35267458,PMC8909787,10.3390/cancers14051150,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multiomics Topic Modeling for Breast Cancer Classification.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
89,MED:35355821,35355821,PMC8960023,10.1155/2022/6157861,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Rule-Based Information Extraction from Free-Text Pathology Reports Reveals Trends in South African Female Breast Cancer Molecular Subtypes and Ki67 Expression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
90,MED:36077333,36077333,PMC9456551,10.3390/ijms23179936,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Delving into the Heterogeneity of Different Breast Cancer Subtypes and the Prognostic Models Utilizing scRNA-Seq and Bulk RNA-Seq.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
91,MED:36143189,36143189,PMC9505126,10.3390/jpm12091404,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Clustering Molecular Subtypes in Breast Cancer, Immunohistochemical Parameters and Risk of Axillary Nodal Involvement.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
92,MED:33316552,33316552,,10.1016/j.compbiomed.2020.104171,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Development of an absolute assignment predictor for triple-negative breast cancer subtyping using machine learning approaches.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
93,MED:33986872,33986872,PMC8114477,10.3892/ol.2021.12773,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Triple-negative breast cancer: A run-through of features, classification and current therapies.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
94,MED:34914339,34914339,PMC9096864,10.1056/nejmoa2108873,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,21-Gene Assay to Inform Chemotherapy Benefit in Node-Positive Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|outcome_or_treatment_in_title,false
95,PPR:PPR435703,,,10.1101/2021.12.22.473851,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multi-omics Topic Modeling for Breast Cancer Classification,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
96,MED:31595577,31595577,PMC6923596,10.1002/jcb.29409,supporting,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Microarray and RNA in situ hybridization assay for recurrence risk markers of breast carcinoma and ductal carcinoma in situ: Evidence supporting the use of diverse pathways panels.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
