rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
76,MED:37627150,37627150,PMC10452405,10.3390/cancers15164122,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Luciferase Expressing Preclinical Model Systems Representing the Different Molecular Subtypes of Colorectal Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
77,MED:37714446,37714446,,10.1016/j.cellsig.2023.110890,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Oncogenic pathways refine a new perspective on the classification of hepatocellular carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
78,MED:38868222,38868222,,10.1002/imt2.147,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multiomics characterization and verification of clear cell renal cell carcinoma molecular subtypes to guide precise chemotherapy and immunotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_title|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
79,MED:38994241,38994241,PMC11165936,10.3233/blc-220124,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,What is a Bladder Cancer Molecular Subtype?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
80,MED:35006257,35006257,PMC8766827,10.1042/bsr20211706,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Correlation of ER, PR, and HER2 at the protein and mRNA levels in Asian patients with operable breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
81,MED:35034800,35034800,,10.1016/j.eururo.2021.12.033,context,unclear,low,,false,"Re: Gottfrid Sjödahl, Johan Abrahamsson, Karin Holmsten, et al. Different Responses to Neoadjuvant Chemotherapy in Urothelial Carcinoma Molecular Subtypes. Eur Urol. 2022;81:316-7.: Neoadjuvant Chemotherapy Response in Muscle-invasive Bladder Cancer: Differences in Intrinsic Biology or Subtyping Nomenclature?",No abstract is available; founder title-level adjudication is required.,classifier_method|outcome_or_treatment_in_title,false
82,MED:35617398,35617398,PMC9299269,10.1126/science.abe1505,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Chromatin profiles classify castration-resistant prostate cancers suggesting therapeutic targets.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
83,MED:35944503,35944503,,10.1016/j.ccell.2022.07.006,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Precise reconstruction of the TME using bulk RNA-seq and a machine learning algorithm trained on artificial transcriptomes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
84,MED:36368127,36368127,,10.1016/j.cancergen.2022.10.143,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Study on the use of Nanostring nCounter to analyze RNA extracted from formalin-fixed-paraffin-embedded and fresh frozen bladder cancer tissues.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
85,MED:36474294,36474294,PMC9724432,10.1186/s12967-022-03795-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Smooth muscle cell fate decisions decipher a high-resolution heterogeneity within atherosclerosis molecular subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
86,MED:33070956,33070956,,10.1016/j.pathol.2020.09.004,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Urothelial carcinoma: variant histology, molecular subtyping, and immunophenotyping significant for treatment outcomes.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
87,MED:33300554,33300554,,10.1093/bib/bbaa309,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Epigenetically regulated gene expression profiles reveal four molecular subtypes with prognostic and therapeutic implications in colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
88,MED:33419683,33419683,,10.1016/j.eururo.2020.12.033,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,European Association of Urology (EAU) Prognostic Factor Risk Groups for Non-muscle-invasive Bladder Cancer (NMIBC) Incorporating the WHO 2004/2016 and WHO 1973 Classification Systems for Grade: An Update from the EAU NMIBC Guidelines Panel.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
89,MED:34262039,34262039,PMC8280229,10.1038/s41525-021-00223-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Metastatic heterogeneity of the consensus molecular subtypes of colorectal cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
90,MED:34335594,34335594,PMC8320597,10.3389/fimmu.2021.690056,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification and Validation of Immune Molecular Subtypes in Pancreatic Ductal Adenocarcinoma: Implications for Prognosis and Immunotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
91,MED:34607103,34607103,,10.1016/j.biopha.2021.112222,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular classification reveals the diverse genetic and prognostic features of gastric cancer: A multi-omics consensus ensemble clustering.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
92,MED:34697907,34697907,PMC8822375,10.1002/cjp2.245,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Diagnostic and prognostic implications of a three-antibody molecular subtyping algorithm for non-muscle invasive bladder cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
93,MED:34844637,34844637,PMC8628444,10.1186/s13059-021-02533-6,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,recount3: summaries and queries for large-scale RNA-seq expression and splicing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
94,MED:31800302,31800302,,10.1089/cmb.2019.0252,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multiomics-Based Colorectal Cancer Molecular Subtyping Using Local Scaling Network Fusion.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
95,MED:32690604,32690604,PMC7873419,10.1136/gutjnl-2019-319866,context,unclear,moderate,,true,Image-based consensus molecular subtype (imCMS) classification of colorectal cancer using deep learning.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
